full_address,자치구,대표지번,lon,lat,geocode_error,사업번호,법정동,사업구분,운영구분,추진위원회/조합명,진행단계,상태,토지등 소유자 수,정비구역명칭,정비구역위치,정비구역면적(㎡),건축연면적(㎡),용도지역,용도지구,택지면적(㎡),도로면적(㎡),공원면적(㎡),녹지면적(㎡),공공공지면적(㎡),학교면적(㎡),기타면적(㎡),주용도,건폐율,용적률,높이(m),지상층수,지하층수,분양세대총수,60㎡이하,60㎡초과~85㎡이하,85㎡초과,임대세대총수,(임대)40㎡이하,(임대)40㎡초과~50㎡이하,(임대)50㎡초과,건축계획비고,위치도,조감도,배치도,조합사무실 주소,조합사무실 전화번호
서울특별시 동대문구 휘경동 172,동대문구,휘경동 172,127.0626322,37.59296825,,11230-100006045,휘경동,재개발(주택정비형),조합,휘경3재정비촉진구역 주택재개발정비사업조합,준공인가,운영,603,휘경3재정비촉진구역 주택재개발정비사업조합,동대문구 휘경동 172번지,65338,195963.42,제3종일반주거지역,재정비촉진지구,41652,9316,3195,6310,1480,,3385,공동주택 및 부대복리시설,18.45,29.96,118,35,3,1785,397,1387,1,314,87,70,157,,/servlet/image/assc/2011/10/201110131004401318467880981.bmp,/servlet/image?url=images/assc/2016/10/201610041201351475550095821.jpg,/servlet/image?url=images/assc/2016/10/201610041201381475550098194.jpg,거부빌딩 6층,02-2245-7223
서울특별시 동대문구 전농동 204,동대문구,전농동 204,,,NO_RESULT,11230-100007000,전농동,재개발(주택정비형),조합,전농8구역주택재개발정비사업조합,조합설립인가,운영,633,전농8구역주택재개발정비사업조합,동대문구 전농동 204번지,93697,289080.73,전농답십리뉴타운 개발구역,,72231.5,10884,6830.1,0,,0,3743.4,주택재개발사업,25.45,249.99,130,32,4,1398,611,660,127,352,77,106,169,,/servlet/image?url=images/assc/2024/08/202408231010461724375446811.jpg,/servlet/image?url=images/assc/2024/08/202408230951401724374300437.jpg,/servlet/image?url=images/assc/2024/08/202408230951421724374302714.jpg,"서울특별시 동대문구 전농로17길 55, 3층 (전농동)",02-2212-0247
서울특별시 동대문구 전농동 449-9,동대문구,전농동 449-9,,,NO_RESULT,11230-100007004,전농동,재개발(주택정비형),조합,전농제7구역 주택재개발정비사업조합,조합해산,운영,1495,전농제7구역주택재개발정비사업조합,동대문구 전농동 449-9,151859.05,369840.48,제2종일반주거지역,재정비촉진지구,108642.5,17679.9,5282.7,2125.9,0,1162,16899.3,공동주택,22.57,238.26,63,22,3,1984,550,977,457,413,288,125,,,/servlet/image/assc/2012/12/201212271428251356586105237.jpg,/servlet/image/assc/2012/07/201207311702511343721771001.jpg,/servlet/image/assc/2012/07/201207311704481343721888845.jpg,2층,02-2241-9161
서울특별시 동대문구 전농동 494,동대문구,전농동 494,,,NO_RESULT,11230-100008000,전농동,재개발(도시정비형),조합,전농도시환경정비사업조합,사업시행인가,운영,239,전농 재정비촉진구역,동대문구 전농동 494번지,28202.4,224172.21,제2종일반주거지역(7층이하) 제3종일반주거지역,일반상업지구,19166.7,5659.7,2670.8,705.2,,,,공동주택판매시설,48.66,736.26,165,49,8,1104,306,636,162,190,33,49,108,,/servlet/image/assc/2011/04/201104281352371303966357319.jpg,/servlet/image?url=images/assc/2024/11/202411191640391732002039626.jpg,/servlet/image?url=images/assc/2024/11/202411191647211732002441418.png,2층,02-2215-8962
서울특별시 동대문구 전농동 643,동대문구,전농동 643,,,NO_RESULT,11230-900000092,전농동,재개발(주택정비형),조합,전농제12구역 재개발정비사업조합,조합설립인가,운영,146,전농12주택재개발정비구역,동대문구 전농동 643번지,16237,53075.09,제3종일반주거지역,,13791.7,834.1,815,,,,796.2,공동주택,50,2.4,,,30,246,53,143,50,51,22,21,8,,/servlet/image?url=images/assc/2020/02/202002131707391581581259077.jpg,/servlet/image/assc/2011/03/201103091753311299660811607.jpg,/servlet/image/assc/2011/03/201103091753311299660811919.jpg,"서울특별시 동대문구 답십리로 48-6, 1층 (전농동)",02-2215-2213
서울특별시 노원구 공릉동 270-71,노원구,공릉동 270-71,127.0813267,37.62024188,,11350-900000744,공릉동,소규모재건축,조합,대명아파트 소규모재건축정비사업위원회,착공신고,운영,120,대명아파트 소규모재건축정비구역,노원구 공릉동 270-71,5595,21799.58,도시지역,제3종 일반주거,5595,0,0,0,0,0,0,아파트,23.94,249.98,75,25,2,161,140,21,,0,,,,85㎡초과 세대수 : 0,/servlet/image?url=images/assc/2020/02/202002291206571582945617914.jpg,/servlet/image/assc/2021/12/202112290953161640739196389.jpg,/servlet/image/assc/2021/12/202112290955141640739314295.jpg,공릉동 대명아파트,02-974-0452
서울특별시 성북구 장위동 68-274,성북구,장위동 68-274,127.0497942,37.61125907,,11290-900000748,장위동,가로주택정비,추진위원회,가칭)장위11-8구역 가로주택정비사업 준비위원회,조합설립추진위원회승인,운영,73,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,
서울특별시 중구 신당동 236-100,중구,신당동 236-100,127.0121689,37.56427091,,11140-900000749,신당동,재개발(주택정비형),조합,신당10구역주택재개발정비사업조합,조합설립인가,운영,765,신당제10구역주택재개발정비사업,중구 신당동 236-100,6389.34,230468.45,제2종제3종 일반주거지역 일반상업지역,,47795.1,9989.9,6108.4,,,,,공동주택 및 부대복리시설,28.1,299.8,175,35,3,1107,508,429,170,316,52,77,187,,/servlet/image?url=images/assc/2023/09/202309121439531694497193121.jpg,/servlet/image?url=images/assc/2023/09/202309121538571694500737627.jpg,/servlet/image?url=images/assc/2024/05/202405131117281715566648249.png,"서울특별시 중구 퇴계로76길 66, 2층 (신당동)",02-2256-7435
서울특별시 영등포구 여의도동 50,영등포구,여의도동 50,126.9371055,37.52069335,,11560-900000755,여의도동,재건축,조합,여의도시범아파트주택재건축정비사업(신탁방식-한국자산신탁),조합설립인가,운영,1678,여의도 시범아파트 재건축 정비사업,영등포구 여의도동 50번지,109307.8,565977.06,준주거지역 제3종일반주거지역 [설계개요 기준],여의도 아파트지구,88958.7,2846.8,17502.3,,,,,공동주택 등,29.64,399.99,200,63,,2130,155,991,984,343,,,343,,/servlet/image?url=images/assc/2025/08/202508051445021754372702768.png,/servlet/image?url=images/assc/2025/08/202508081439411754631581184.png,/servlet/image?url=images/assc/2025/08/202508051444041754372644825.png,"서울특별시 영등포구 63로 32, 라이프콤비빌딩 208호 (여의도동)",02-538-1071
서울특별시 양천구 신정동 733-31,양천구,신정동 733-31,126.8420026,37.51241818,,11470-900000756,신정동,재건축,조합,신정수정아파트 재건축정비사업,관리처분인가,운영,220,수정아파트 재건축정비사업,양천구 신정동 733-31,8404.6,43019.95,주거지역,제3종일반주거지역,8404.6,0,0,0,0,0,326.8,공동주택 및 부대복리시설,34.43,300,67,21,3,248,166,82,,28,,,28,건축심의 최종결정,/servlet/image?url=images/assc/2022/01/202201111657101641887830285.jpg,/servlet/image/assc/2024/05/202405131055191715565319655.jpg,/servlet/image/assc/2024/05/202405131057351715565455493.jpg,상가동 2층 201호,02-2607-2226
서울특별시 성북구 돈암동 535-54,성북구,돈암동 535-54,,,NO_RESULT,11290-100001000,돈암동,재개발(주택정비형),조합청산,돈암?정릉구역 주택재개발정비사업 조합,조합청산,운영,342,돈암정릉구역 주택재개발 정비사업,성북구 돈암동 535번지,30588,103248.48,주거지역,제2종일반주거지역,25549,194.5,,2933,,,,제2종일반주거지역,24.84,238,,,,61854,63,43429,18362,90,45,30,15,,/servlet/image/assc/2012/11/201211191635251353310525233.jpg,/servlet/image/assc/2012/11/201211191637021353310622724.jpg,/servlet/image/assc/2015/01/201501071456031420610163739.jpg,2층,02-927-0657
서울특별시 성북구 보문동6가 207,성북구,보문동6가 207,,,NO_RESULT,11290-100003003,보문동,재개발(주택정비형),조합청산,보문제3구역 주택재개발정비사업조합,조합청산,운영,592,보문제3구역주택재개발정비사업조합`,보문동 6가 207번지,52245.8,1666541.09,일반주거지역,제2종,43150.8,3103,5091,,901,,,공동주택(아파트),21.36,237.46,,20,7,978,486,492,,208,100,87,21,,/servlet/image/assc/2010/03/201003301105311269914731116.jpg,/servlet/image/assc/2014/12/201412021843521417513432405.jpg,/servlet/image/assc/2014/12/201412021844271417513467062.jpg,서울특별시 성북구 보문로14길 40 3층 301호 (안암동4가),02-927-3400
서울특별시 관악구 신림동 808-,관악구,신림동 808-,,,NO_RESULT,11620-900000626,신림동,재개발(주택정비형),조합,신림1재정비촉진구역 재개발정비사업조합,사업시행인가,운영,1460,신림1재정비촉진구역 주택재개발정비사업,관악구 신림동 808-495,223168.7,739412.15,일반주거지역 준주거 자연녹지 등,,176229.6,22507.6,12560,,,,11871.5,공동주택 등,22.21,259.68,,29,5,3554,821,1987,746,631,413,,218,,/servlet/image?url=images/assc/2022/04/202204271624001651044240296.png,/servlet/image?url=images/assc/2024/06/202406051143151717555395738.jpg,/servlet/image?url=images/assc/2024/06/202406051143201717555400211.jpg,,02-874-5040
서울특별시 성북구 보문동1가 196-11,성북구,보문동1가 196-11,127.0205326,37.58487298,,11290-100007003,보문동,재개발(주택정비형),조합,보문제5구역 주택재개발정비사업조합,착공신고,운영,156,보문제5구역 주택재개발정비사업,성북구 보문동1가 196-11번지,10798.5,65273.1,준주거지역,,,,,,,,,아파트 및 판매시설,55.62,292.67,,26,5,186,,149,37,0,,,,,/servlet/image/assc/2010/12/201012081200151291777215752.jpg,/servlet/image/assc/2010/12/201012081151491291776709016.jpg,/servlet/image/assc/2010/12/201012081151531291776713344.jpg,"서울특별시 성북구 보문로 121, 2층 (보문동2가)",02-921-6483
서울특별시 성북구 삼선동2가 296,성북구,삼선동2가 296,127.0102959,37.58412009,,11290-100009002,삼선동,재개발(주택정비형),조합,삼선제5구역 주택재개발정비사업조합,일반분양승인,운영,419,삼선제5주택재개발정비사업,성북구 삼선동2가 296번지 ,63918.5,174294.29,제2종일반주거지역,,48086.8,9861.1,3670,,,2300.6,49139.4,공동주택및복리시설,25.87,230.29,51,18,4,1015,731,284,,208,119,89,,,/servlet/image/assc/2011/12/201112201236391324352199327.jpg,/servlet/image/assc/2018/04/201804251539471524638387351.jpg,/servlet/image/assc/2021/02/202102161516181613456178995.jpg,한진스포츠센타 5402호,02-3673-3359
서울특별시 성북구 안암동3가 136-1,성북구,안암동3가 136-1,127.0251073,37.58240337,,11290-100011001,안암동,재건축,조합,안암제1구역 주택재건축정비사업조합,조합설립인가,운영,431,안암1구역 주택재건축정비사업,성북구 안암동3가 136-1번지,15145,,,,,,,,,,,,,,,,,0,,,,0,,,,,/servlet/image/assc/2010/10/201010061137421286332662322.jpg,/servlet/image?url=images/assc/2023/11/202311061135511699238151384.jpg,/servlet/image/assc/2010/10/201010081030111286501411013.jpg,세화빌딩 402호,02-929-0067
서울특별시 성북구 장위동 233-552,성북구,장위동 233-552,127.0436326,37.61263623,,11290-100016004,장위동,재개발(주택정비형),조합,장위14구역 주택재개발정비사업조합,조합설립인가,운영,1427,장위14구역 주택재개발정비사업조합,성북구 장위동 233-552번지,145174.6,392654.68,제1종 제2종 일반주거지역,재정비촉진지구,106512,21359,7442.3,0,1212,0,10104.6,공동주택 및 부대복리시설,21.58,211.59,71,25,7,2000,767,1139,94,439,189,203,47,,/servlet/image?url=images/assc/2023/05/202305101312341683691954232.png,/servlet/image?url=images/assc/2023/05/202305091128381683599318534.png,/servlet/image?url=images/assc/2023/05/202305091128381683599318720.png,"서울특별시 성북구 돌곶이로 151, 4층 (장위동)",02-915-0647
서울특별시 용산구 한남동 686,용산구,한남동 686,,,NO_RESULT,11170-900000100,한남동,재개발(주택정비형),조합,한남 제3재정비촉진구역 주택재개발정비사업 조합,관리처분인가,운영,3887,한남 제3재정비촉진구역,용산구 한남동 686-0,393729,,"제1종일반주거지역,제2종일반주거지역(7층),제3종일반주거지역,준주거지역",,109455,39299,46506,9946,1125,8753,3826,주상복합 및 공동주택,60,235,95,29,,4778,2005,1834,939,979,402,402,175,,/servlet/image/assc/2010/08/201008201654501282290890259.jpg,/servlet/image/assc/2019/04/201904181351531555563113241.jpg,/servlet/image/assc/2019/04/201904181353441555563224727.jpg,301호,02-795-7677
서울특별시 용산구 동빙고동 60,용산구,동빙고동 60,,,NO_RESULT,11170-900000102,동빙고동,재개발(주택정비형),조합,한남5재정비촉진구역 주택재개발정비사업 조합,조합설립인가,운영,1562,한남 제5재정비촉진구역,용산구 동빙고동 60-0,183707,,제1종일반주거지역제2종일반주거지역(7층)제3종일반주거지역준주거지역,,54409,17632,1913,20038,9860,3176,1790,주상복합 및 공동주택,60,223,170,50,,1956,569,565,822,403,170,168,65,,/servlet/image/assc/2012/10/201210161120411350354041715.jpg,/servlet/image?url=images/assc/2022/04/202204261519371650953977110.png,/servlet/image?url=images/assc/2022/04/202204261519401650953980183.jpg,"서울특별시 용산구 장문로 14, 우성빌딩 2층 (동빙고동)",02-749-8189
서울특별시 중랑구 중화동 331-64,중랑구,중화동 331-64,127.0753937,37.60239525,,11260-100003045,중화동,재개발(주택정비형),조합,중화1재정비촉진구역 주택재개발정비사업 조합,일반분양승인,운영,412,중화1재정비촉진구역,중랑구 중화동 331-1번지,44555.5,146591.1,도시지역 제23종일반주거지역,일반미관지구,32443.7,3244.4,4549.7,2999.1,1199.5,,119.1,공동주택(아파트)및 부대복리시설,21.18,299.99,100,35,2,865,394,430,41,190,79,68,43,부분임대포함,/servlet/image?url=images/assc/2022/10/202210131004121665623052866.png,/servlet/image/assc/2018/05/201805141625571526282757613.jpg,/servlet/image/assc/2018/05/201805141629231526282963716.jpg,"서울특별시 중랑구 동일로 823, 4층,(논밭빌딩) (중화동)",02-433-1573
서울특별시 강동구 고덕동 212,강동구,고덕동 212,,,NO_RESULT,11740-100001040,고덕동,재건축,조합청산,고덕주공2단지아파트 주택재건축정비사업조합,조합청산,운영,2852,고덕2단지아파트 주택재건축정비구역,강동구 고덕동 217번지 ,246210.1,839270.16,제2종일반주거지역,택지개발지구,207889.3,24094.3,14226.5,0,0,0,0,공동주택(아파트) 및 부대복리시설,20,2492.68,107,35,3,4792,1824,2598,370,140,,,140,,/servlet/image/assc/2011/09/201109011135131314844513251.jpg,/servlet/image/assc/2016/01/201601130942011452645721270.jpg,/servlet/image/assc/2016/01/201601130947481452646068845.jpg,"제3층 3,4호",02-441-7527
서울특별시 강동구 상일동 134,강동구,상일동 134,,,NO_RESULT,11740-100001042,상일동,재건축,조합,고덕주공4단지아파트 주택재건축정비사업조합 청산위원회,조합해산,운영,413,상일동 고덕4단지(아) 주택재건축정비사업,강동구 상일동 134번지외 3필지,34559.6,114531.84,제2종일반주거지역(12층)특별계획구역제1종지구단위계획구역,고덕택지개발지구,28680.07,,1728.3,,,,,공동주택 및 부대복리시설,22.06,249.72,75,25,3,660,231,387,42,27,,,27,,/servlet/image/assc/2011/03/201103090926041299630364936.jpg,/servlet/image/assc/2015/10/201510121751531444639913394.jpg,/servlet/image/assc/2014/08/201408291807331409303253050.jpg,태영빌딩 3층,02-442-0958
서울특별시 강동구 상일동 131,강동구,상일동 131,,,NO_RESULT,11740-100001043,상일동,재건축,조합청산,고덕주공5단지아파트 주택재건축정비사업조합,조합청산,운영,956,고덕주공5단지아파트 주택재건축 정비구역,강동구 상일동 131번지 ,83387,273768.9,제2종 일반주거지역,제1종 지구단위계획구역,72987,4022,5578,0,800,0,0,공동주택 및 부대복리시설,19.81,249.97,88,30,2,1478,240,924,314,97,,,97,,/servlet/image/assc/2015/04/201504281454441430200484961.jpg,/servlet/image/assc/2016/01/201601051801491451984509456.jpg,/servlet/image/assc/2016/01/201601051802461451984566625.jpg,4층,02-426-5977
